timestamps,TP9,AF7,AF8,TP10,Right AUX
1731796549.199,0.000,-962.402,-2.930,-61.523,0.000
1731796549.203,0.000,-134.277,20.508,-826.172,0.000
1731796549.206,0.000,-728.516,-28.809,841.309,0.000
1731796549.210,0.000,-625.977,-68.848,-604.004,0.000
1731796549.214,0.000,663.086,-41.992,-1000.000,0.000
1731796549.218,0.000,-972.656,-29.785,445.312,0.000
1731796549.222,0.000,-747.070,-24.902,-936.035,0.000
1731796549.226,0.000,-1000.000,-37.598,-610.840,0.000
1731796549.230,0.000,665.527,-28.320,-1000.000,0.000
1731796549.234,659.180,-888.672,34.180,407.715,0.000
1731796549.238,-971.680,-458.984,4.883,-828.125,0.000
1731796549.242,-593.750,-1000.000,-46.387,37.109,0.000
1731796549.245,-1000.000,401.855,-45.898,-1000.000,0.000
1731796549.249,224.609,-800.781,-24.902,-653.809,0.000
1731796549.253,-861.816,78.613,5.371,949.219,0.000
1731796549.257,-135.742,-1000.000,2.930,389.160,0.000
1731796549.261,-1000.000,-176.758,-28.809,-1000.000,0.000
1731796549.265,-730.957,-906.250,-31.738,-1000.000,0.000
1731796549.269,425.781,390.137,-23.926,-966.309,0.000
1731796549.273,-505.371,-1000.000,-37.109,-994.141,0.000
1731796549.277,-1000.000,-354.492,-54.199,-956.543,0.000
1731796549.281,-859.375,963.379,-35.645,-1000.000,0.000
1731796549.285,589.355,903.809,5.859,50.781,0.000
1731796549.288,-963.867,-607.422,15.137,981.445,0.000
1731796549.292,-703.613,-1000.000,-35.645,-504.883,0.000
1731796549.296,-1000.000,706.055,-45.410,-1000.000,0.000
1731796549.300,658.691,-945.312,-17.578,-135.254,0.000
1731796549.304,-995.117,-621.094,-21.484,808.105,0.000
1731796549.308,-662.109,-1000.000,-54.199,-537.598,0.000
1731796549.312,-1000.000,462.402,-58.105,-1000.000,0.000
1731796549.316,409.668,-790.039,-6.836,-709.961,0.000
1731796549.320,-931.641,262.207,-14.648,529.785,0.000
1731796549.324,-525.879,-1000.000,-39.551,-344.727,0.000
1731796549.328,-1000.000,-134.277,-46.875,-1000.000,0.000
1731796549.331,47.852,-905.762,-16.602,-666.504,0.000
1731796549.335,-845.703,127.441,-0.977,833.496,0.000
1731796549.339,632.812,-1000.000,-24.902,764.160,0.000
1731796549.343,-945.312,-776.855,-26.855,-920.898,0.000
1731796549.347,-840.332,791.016,-25.879,-989.746,0.000
1731796549.351,851.074,975.586,-11.230,657.227,0.000
1731796549.355,982.422,-734.375,-21.484,-940.918,0.000
1731796549.359,-701.172,-1000.000,-33.691,-535.156,0.000
1731796549.363,-1000.000,663.086,-3.906,-1000.000,0.000
1731796549.367,625.488,-926.758,-1.465,180.664,0.000
1731796549.370,-901.367,-556.152,-2.930,-827.637,0.000
1731796549.374,-415.527,-1000.000,-20.508,189.941,0.000
1731796549.378,-1000.000,397.949,-37.598,-1000.000,0.000
1731796549.382,-25.391,-809.570,-17.090,-597.168,0.000
1731796549.386,-847.168,-24.414,-12.207,976.562,0.000
1731796549.390,171.387,-1000.000,-19.043,785.645,0.000
1731796549.394,-999.512,59.570,-26.855,-687.500,0.000
1731796549.398,-1000.000,678.223,2.441,-1000.000,0.000
1731796549.402,59.570,586.914,9.766,-660.645,0.000
1731796549.406,997.070,-122.070,-8.789,895.996,0.000
1731796549.410,-756.348,-1000.000,-34.180,-52.734,0.000
1731796549.413,-803.223,693.848,-29.785,-787.109,0.000
1731796549.417,888.672,784.180,-11.719,763.184,0.000
1731796549.421,-891.113,-673.828,-21.973,-828.125,0.000
1731796549.425,-431.641,-1000.000,-34.668,707.520,0.000
1731796549.429,-1000.000,-225.098,-30.273,-490.234,0.000
1731796549.433,577.637,839.844,-16.602,363.281,0.000
1731796549.437,-757.324,-406.250,-8.789,-726.074,0.000
1731796549.441,-64.941,-1000.000,-31.738,714.844,0.000
1731796549.445,-963.379,-253.906,-27.832,-533.691,0.000
1731796549.449,470.703,919.922,-23.438,322.754,0.000
1731796549.453,-756.348,-139.648,-25.391,-798.828,0.000
1731796549.456,574.219,-1000.000,-39.551,913.574,0.000
1731796549.460,-875.488,-792.480,-57.617,-415.039,0.000
1731796549.464,8.789,688.477,-35.156,-125.488,0.000
1731796549.468,-805.664,140.625,-26.855,-902.344,0.000
1731796549.472,858.398,-1000.000,-42.480,-955.566,0.000
1731796549.476,-684.570,-891.602,-46.875,-230.957,0.000
1731796549.480,-888.184,633.789,-37.109,-965.332,0.000
1731796549.484,787.109,747.559,-21.973,558.594,0.000
1731796549.488,-846.680,-604.004,-12.207,-741.211,0.000
1731796549.492,-375.977,-1000.000,-46.387,361.816,0.000
1731796549.495,-987.305,365.234,-44.434,-766.113,0.000
1731796549.499,561.523,-916.504,-19.531,449.219,0.000
1731796549.503,-751.953,-464.355,-19.043,-762.207,0.000
1731796549.507,393.066,-1000.000,-23.438,735.840,0.000
1731796549.511,-708.008,-77.148,-31.250,-540.527,0.000
1731796549.515,423.340,-917.969,-13.184,202.637,0.000
1731796549.519,-787.598,207.520,-8.301,-843.262,0.000
1731796549.523,789.551,-1000.000,-26.855,993.164,0.000
1731796549.527,-688.965,-913.086,-31.250,-283.691,0.000
1731796549.531,-147.461,690.918,-27.344,-321.777,0.000
1731796549.535,-756.836,971.191,-18.555,-947.266,0.000
1731796549.538,797.852,-792.480,-26.855,974.121,0.000
1731796549.542,-443.848,-1000.000,-37.598,891.602,0.000
1731796549.546,389.160,715.332,-24.414,960.938,0.000
1731796549.550,-874.512,512.695,-10.254,905.762,0.000
1731796549.554,-977.051,-819.824,-16.113,-915.527,0.000
1731796549.558,-140.137,-1000.000,-33.203,787.109,0.000
1731796549.562,-986.328,-341.309,-37.109,-498.535,0.000
1731796549.566,526.367,825.195,-19.043,426.270,0.000
1731796549.570,-732.422,-286.621,-5.371,-800.293,0.000
1731796549.574,441.406,-1000.000,-23.926,853.516,0.000
1731796549.578,-722.656,-522.461,-41.504,357.910,0.000
1731796549.581,440.918,770.020,-28.320,703.125,0.000
1731796549.585,-735.840,-297.363,-18.555,-932.617,0.000
1731796549.589,697.754,-1000.000,-38.574,928.711,0.000
1731796549.593,-479.004,-603.516,-46.875,980.957,0.000
1731796549.597,394.043,791.016,-23.438,980.469,0.000
1731796549.601,-795.898,245.117,-17.578,902.344,0.000
1731796549.605,842.773,-1000.000,-45.898,-878.418,0.000
1731796549.609,-694.824,-969.727,-59.082,473.633,0.000
1731796549.613,-700.195,595.215,-41.992,-280.762,0.000
1731796549.617,935.547,718.750,-28.320,830.566,0.000
1731796549.620,-872.070,-921.387,-35.645,-934.570,0.000
1731796549.624,-295.898,-992.676,-50.781,908.203,0.000
1731796549.628,-239.258,653.809,-53.223,985.352,0.000
1731796549.632,990.723,563.965,-38.086,971.191,0.000
1731796549.636,-857.422,-645.996,-29.297,971.191,0.000
1731796549.640,363.770,-1000.000,-41.992,971.191,0.000
1731796549.644,-697.754,73.242,-41.016,971.191,0.000
1731796549.648,568.359,-996.582,-20.020,971.680,0.000
1731796549.652,-756.836,-104.980,-13.672,971.680,0.000
1731796549.656,678.223,-1000.000,-17.578,971.191,0.000
1731796549.660,-509.277,-730.957,-29.785,971.680,0.000
1731796549.663,393.555,766.113,-33.691,971.191,0.000
1731796549.667,-758.789,384.766,-29.785,971.191,0.000
1731796549.671,790.039,-1000.000,-43.457,971.680,0.000
1731796549.675,-645.508,-830.078,-54.688,971.191,0.000
1731796549.679,-14.160,763.672,-37.109,971.191,0.000
1731796549.683,-848.145,366.211,-8.789,971.680,0.000
1731796549.687,-992.188,-974.609,-8.789,971.191,0.000
1731796549.691,-414.551,-992.188,-25.391,971.191,0.000
1731796549.695,-828.613,408.203,-20.996,985.840,0.000
1731796549.699,778.320,965.332,-10.254,916.016,0.000
1731796549.703,-836.914,-280.762,-16.602,-981.445,0.000
1731796549.706,375.977,-866.211,-33.691,947.266,0.000
1731796549.710,-1000.000,-655.273,-42.969,-622.559,0.000
1731796549.714,-341.797,751.465,-27.832,-271.484,0.000
1731796549.718,-855.957,413.086,-12.695,-907.227,0.000
1731796549.722,808.594,-651.367,-22.461,941.895,0.000
1731796549.726,-633.789,-699.219,-41.016,930.176,0.000
1731796549.730,213.867,576.660,-29.297,942.871,0.000
1731796549.734,-779.785,549.805,-8.789,942.871,0.000
1731796549.738,826.172,-831.055,-9.766,-916.992,0.000
1731796549.742,-637.695,-995.117,-24.902,-213.379,0.000
1731796549.745,-1000.000,521.484,-27.832,-986.328,0.000
1731796549.749,626.465,-869.141,-7.812,626.953,0.000
1731796549.753,-825.684,-433.105,-2.930,-904.297,0.000
1731796549.757,-496.094,-1000.000,-29.297,889.648,0.000
1731796549.761,-843.750,306.152,-33.691,991.699,0.000
1731796549.765,748.047,952.148,-5.859,923.828,0.000
1731796549.769,-811.035,301.270,0.488,-987.305,0.000
1731796549.773,350.098,-866.211,-22.949,978.516,0.000
1731796549.777,-1000.000,-900.879,-32.715,-457.031,0.000
1731796549.781,9.277,773.926,-17.578,13.184,0.000
1731796549.785,-757.812,476.562,-15.625,-843.262,0.000
1731796549.788,754.883,-1000.000,-28.809,910.156,0.000
1731796549.792,-519.043,-775.879,-37.598,967.285,0.000
1731796549.796,351.074,824.707,-28.809,973.145,0.000
1731796549.800,-805.176,778.320,-11.719,971.680,0.000
1731796549.804,936.035,-818.848,-21.484,971.680,0.000
1731796549.808,-384.766,-1000.000,-39.062,971.680,0.000
1731796549.812,-12.695,587.891,-34.668,971.191,0.000
1731796549.816,-928.711,-932.617,-9.277,971.191,0.000
1731796549.820,-899.902,-451.172,0.000,971.680,0.000
1731796549.824,423.340,-1000.000,-14.648,971.191,0.000
1731796549.828,-515.137,-12.695,-26.855,971.191,0.000
1731796549.831,696.777,957.520,-17.090,971.191,0.000
1731796549.835,-792.969,-212.891,-13.672,971.191,0.000
1731796549.839,714.844,-1000.000,-25.391,971.191,0.000
1731796549.843,-475.586,-658.691,-23.438,971.191,0.000
1731796549.847,381.836,672.363,-9.766,971.680,0.000
1731796549.851,-738.281,-26.367,-8.301,971.191,0.000
1731796549.855,757.324,-1000.000,-20.508,971.191,0.000
1731796549.859,-471.680,-881.348,-32.227,971.191,0.000
1731796549.863,334.961,676.270,-25.391,971.191,0.000
1731796549.867,-831.055,383.301,-13.672,971.191,0.000
1731796549.870,986.816,-1000.000,-16.602,971.191,0.000
1731796549.874,-318.848,-979.004,-31.250,971.191,0.000
1731796549.878,-247.070,530.273,-31.738,971.191,0.000
1731796549.882,-985.352,895.020,-5.859,971.191,0.000
1731796549.886,-865.723,-556.152,6.348,971.191,0.000
1731796549.890,251.465,-1000.000,-17.090,971.680,0.000
1731796549.894,-721.191,354.492,-26.855,972.656,0.000
1731796549.898,605.469,976.074,0.488,967.285,0.000
1731796549.902,-749.512,-2.930,2.441,978.516,0.000
1731796549.906,595.703,-973.633,-20.996,957.520,0.000
1731796549.910,-604.492,-389.648,-36.133,923.828,0.000
1731796549.913,418.457,893.066,-38.086,921.875,0.000
1731796549.917,-801.758,19.043,-36.621,974.121,0.000
1731796549.921,820.801,-1000.000,-45.898,-975.098,0.000
1731796549.925,-631.348,-932.617,-49.805,-444.336,0.000
1731796549.929,-1000.000,610.352,-42.969,-1000.000,0.000
1731796549.933,639.160,-976.074,-23.438,569.336,0.000
1731796549.937,-866.699,-605.469,-30.273,-772.461,0.000
1731796549.941,-509.277,-1000.000,-46.875,486.816,0.000
1731796549.945,-1000.000,296.387,-55.664,-739.746,0.000
1731796549.949,524.902,961.914,-50.293,393.555,0.000
1731796549.952,-810.059,-333.008,-40.039,-849.121,0.000
1731796549.956,692.871,-583.008,-56.152,972.168,0.000
1731796549.960,-807.129,-642.578,-59.570,-149.414,0.000
1731796549.964,-137.695,576.172,-43.457,-203.613,0.000
1731796549.968,-804.199,200.195,-40.039,-909.668,0.000
1731796549.972,801.758,-1000.000,-45.410,968.750,0.000
1731796549.976,-771.484,-830.566,-52.246,-596.680,0.000
1731796549.980,-891.113,675.293,-38.086,-927.734,0.000
1731796549.984,854.004,823.242,-24.902,701.172,0.000
1731796549.988,992.188,-715.820,-34.668,-811.035,0.000
1731796549.992,-694.824,-1000.000,-43.945,-64.453,0.000
1731796549.995,-1000.000,510.742,-37.598,-1000.000,0.000
1731796549.999,587.891,-821.777,-23.926,349.121,0.000
1731796550.003,-815.918,-100.586,-14.160,-767.090,0.000
1731796550.007,-236.816,-1000.000,-25.879,630.859,0.000
1731796550.011,-1000.000,7.812,-34.668,-825.195,0.000
1731796550.015,258.301,-891.113,-19.043,-86.914,0.000
1731796550.019,-785.645,-55.664,-11.230,-816.406,0.000
1731796550.023,471.191,-1000.000,-38.574,827.637,0.000
1731796550.027,-1000.000,-674.805,-53.711,-694.336,0.000
1731796550.031,-805.664,871.582,-33.203,-1000.000,0.000
1731796550.035,854.980,857.422,-20.020,680.176,0.000
1731796550.038,969.238,-832.520,-28.809,-909.668,0.000
1731796550.042,-724.609,-1000.000,-41.992,-589.355,0.000
1731796550.046,-1000.000,701.172,-23.926,-1000.000,0.000
1731796550.050,693.359,-999.023,0.488,616.699,0.000
1731796550.054,-980.469,-693.848,-12.207,-840.332,0.000
1731796550.058,-647.949,-1000.000,-32.227,-168.945,0.000
1731796550.062,-1000.000,529.785,-28.809,-1000.000,0.000
1731796550.066,404.785,-931.152,-20.508,-82.520,0.000
1731796550.070,-836.914,-463.867,-26.855,-844.727,0.000
1731796550.074,-233.398,-1000.000,-47.852,535.156,0.000
1731796550.078,-1000.000,-80.078,-48.340,-1000.000,0.000
1731796550.081,-143.066,-931.152,-20.020,-556.641,0.000
1731796550.085,-866.211,52.246,-13.672,-979.980,0.000
1731796550.089,492.676,-1000.000,-35.156,867.188,0.000
1731796550.093,-999.512,-739.258,-49.316,-752.930,0.000
1731796550.097,-965.332,849.609,-35.156,-1000.000,0.000
1731796550.101,691.406,841.309,-19.531,656.250,0.000
1731796550.105,961.914,-867.188,-33.203,964.844,0.000
1731796550.109,-712.891,-972.656,-55.176,-588.379,0.000
1731796550.113,-1000.000,657.715,-52.734,-1000.000,0.000
1731796550.117,430.176,-877.930,-33.203,-495.117,0.000
1731796550.120,-955.566,-416.016,-36.133,914.062,0.000
1731796550.124,-553.223,-1000.000,-59.570,63.477,0.000
1731796550.128,-1000.000,429.199,-49.805,-1000.000,0.000
1731796550.132,70.801,-808.594,-24.902,-636.719,0.000
1731796550.136,-877.930,-172.363,-29.785,923.828,0.000
1731796550.140,-108.398,-1000.000,-44.922,541.992,0.000
1731796550.144,-1000.000,178.223,-52.246,-1000.000,0.000
1731796550.148,-511.230,-816.406,-43.945,-912.109,0.000
1731796550.152,985.840,327.637,-47.363,722.656,0.000
1731796550.156,742.188,-1000.000,-57.617,985.352,0.000
1731796550.160,-918.457,-784.180,-55.176,-713.379,0.000
1731796550.163,-977.051,831.055,-44.922,-1000.000,0.000
1731796550.167,708.008,958.984,-40.039,548.828,0.000
1731796550.171,-996.094,-738.770,-49.316,-936.035,0.000
1731796550.175,-687.012,-1000.000,-58.105,-448.242,0.000
1731796550.179,-1000.000,656.250,-50.293,-1000.000,0.000
1731796550.183,508.301,-975.098,-42.480,-306.641,0.000
1731796550.187,-875.488,-512.695,-55.176,-957.031,0.000
1731796550.191,-389.648,-1000.000,-70.801,335.938,0.000
1731796550.195,-1000.000,297.852,-53.223,-1000.000,0.000
1731796550.199,57.129,-844.727,-25.879,-766.113,0.000
1731796550.202,-852.051,-153.320,-24.414,898.926,0.000
1731796550.206,91.797,-1000.000,-41.992,578.125,0.000
1731796550.210,-1000.000,-172.363,-50.293,-996.094,0.000
1731796550.214,-758.789,-917.969,-25.879,-1000.000,0.000
1731796550.218,500.000,458.496,-11.719,-681.152,0.000
1731796550.222,-437.500,-993.164,-33.203,-858.887,0.000
1731796550.226,-1000.000,-364.746,-46.875,-1000.000,0.000
1731796550.230,-690.918,-935.547,-24.902,-898.438,0.000
1731796550.234,772.461,791.992,-10.254,582.031,0.000
1731796550.238,999.512,-764.160,-29.297,-888.672,0.000
1731796550.242,-701.172,-1000.000,-48.828,-387.695,0.000
1731796550.245,-1000.000,576.172,-32.715,-1000.000,0.000
1731796550.249,615.234,-860.840,-17.578,-108.887,0.000
1731796550.253,-891.602,-337.891,-23.926,-910.156,0.000
1731796550.257,-369.629,-1000.000,-36.133,105.957,0.000
1731796550.261,-1000.000,201.660,-36.133,-1000.000,0.000
1731796550.265,-150.879,-838.379,-11.230,-850.586,0.000
1731796550.269,-885.254,351.562,-12.207,777.832,0.000
1731796550.273,377.930,-1000.000,-37.109,725.586,0.000
1731796550.277,-1000.000,-512.207,-34.180,-840.820,0.000
1731796550.281,-959.961,842.773,-7.812,-1000.000,0.000
1731796550.285,661.133,884.766,-7.324,-140.137,0.000
1731796550.288,977.539,-619.141,-19.531,826.172,0.000
1731796550.292,-772.461,-1000.000,-28.320,-539.062,0.000
1731796550.296,-1000.000,706.055,-17.578,-1000.000,0.000
1731796550.300,686.035,-922.852,-4.395,-192.871,0.000
1731796550.304,-994.141,-611.328,-18.555,774.902,0.000
1731796550.308,-675.293,-1000.000,-36.133,-519.043,0.000
1731796550.312,-1000.000,589.844,-26.855,-1000.000,0.000
1731796550.316,474.609,-804.199,-7.324,-710.449,0.000
1731796550.320,-924.805,65.918,-4.395,614.746,0.000
1731796550.324,-474.121,-1000.000,-16.602,-208.496,0.000
1731796550.327,-1000.000,56.641,-30.273,-1000.000,0.000
1731796550.331,-79.590,-837.402,-17.090,-725.586,0.000
1731796550.335,-898.926,42.969,-15.625,770.020,0.000
1731796550.339,31.738,-1000.000,-34.180,125.488,0.000
1731796550.343,-1000.000,-529.785,-46.387,-1000.000,0.000
1731796550.347,-767.578,977.051,-26.367,-957.031,0.000
1731796550.351,485.352,588.867,-12.695,-995.117,0.000
1731796550.355,-427.734,-982.910,-24.902,-959.961,0.000
1731796550.359,-1000.000,-838.867,-43.457,-1000.000,0.000
1731796550.363,-839.355,807.617,-38.086,-1000.000,0.000
1731796550.367,604.980,996.094,-15.137,424.316,0.000
1731796550.370,-959.961,-705.566,-9.277,-889.160,0.000
1731796550.374,-604.004,-1000.000,-28.809,-342.285,0.000
1731796550.378,-1000.000,565.430,-20.996,-1000.000,0.000
1731796550.382,325.684,-791.992,-4.883,-762.695,0.000
1731796550.386,-929.199,243.164,-9.277,608.398,0.000
1731796550.390,-397.461,-1000.000,-18.555,-199.219,0.000
1731796550.394,-1000.000,20.508,-21.973,-1000.000,0.000
1731796550.398,-589.844,-810.547,-4.883,-916.992,0.000
1731796550.402,921.875,689.941,-5.371,576.172,0.000
1731796550.406,322.754,-874.512,-12.207,420.898,0.000
1731796550.410,-1000.000,-634.277,-21.484,-992.676,0.000
1731796550.413,-926.270,928.711,-15.625,-1000.000,0.000
1731796550.417,702.637,-941.895,-7.324,-423.828,0.000
1731796550.421,830.078,-575.684,-21.973,520.508,0.000
1731796550.425,-833.496,-836.914,-35.156,-688.477,0.000
1731796550.429,-1000.000,776.855,-26.367,-1000.000,0.000
1731796550.433,-947.754,263.672,-12.695,-929.688,0.000
1731796550.437,-962.402,-953.125,-18.555,-985.840,0.000
1731796550.441,-1000.000,-927.246,-36.133,-992.676,0.000
1731796550.445,-897.949,609.863,-36.621,-1000.000,0.000
1731796550.449,469.727,-971.191,-13.672,154.297,0.000
1731796550.453,-795.898,-393.066,0.000,-837.891,0.000
1731796550.456,447.266,-1000.000,0.000,758.789,0.000
1731796550.460,-1000.000,-504.883,0.000,-753.906,0.000
1731796550.464,-559.082,925.293,0.000,-1000.000,0.000
1731796550.468,-968.750,742.676,0.000,706.055,0.000
1731796550.472,817.383,-901.855,0.000,968.750,0.000
1731796550.476,-822.754,-873.047,0.000,-641.602,0.000
1731796550.480,-1000.000,756.836,0.000,-1000.000,0.000
1731796550.484,677.734,-962.891,0.000,100.098,0.000
1731796550.488,-985.352,-628.418,0.000,-995.117,0.000
1731796550.492,-698.242,-1000.000,0.000,-441.406,0.000
1731796550.495,-1000.000,634.766,0.000,-1000.000,0.000
1731796550.499,0.000,-894.531,-9.766,-150.879,0.000
1731796550.503,0.000,-562.500,-10.254,-930.664,0.000
1731796550.507,0.000,-1000.000,-24.414,-63.965,0.000
1731796550.511,0.000,471.680,-32.227,-1000.000,0.000
1731796550.515,0.000,620.605,-12.695,-1000.000,0.000
1731796550.519,0.000,643.066,-1.953,-321.777,0.000
1731796550.523,0.000,-517.090,-15.625,745.605,0.000
1731796550.527,0.000,-764.160,-21.973,-696.289,0.000
1731796550.531,0.000,993.652,-8.789,-1000.000,0.000
1731796550.535,0.000,818.359,1.465,708.984,0.000
1731796550.538,0.000,-845.703,-6.836,-988.281,0.000
1731796550.542,0.000,-931.152,-21.484,-695.801,0.000
1731796550.546,-1000.000,781.250,-13.184,-1000.000,0.000
1731796550.550,703.125,989.746,4.395,567.383,0.000
1731796550.554,-990.723,-707.031,-1.465,-916.504,0.000
1731796550.558,-695.801,-1000.000,-15.137,-416.016,0.000
1731796550.562,-1000.000,547.852,-5.859,-1000.000,0.000
1731796550.566,536.621,-848.633,10.254,-226.562,0.000
1731796550.570,-864.258,-192.383,7.812,-941.406,0.000
1731796550.574,-331.055,-1000.000,-14.160,146.973,0.000
1731796550.577,-1000.000,-24.902,-21.484,-1000.000,0.000
1731796550.581,-98.633,-852.539,0.977,-848.633,0.000
1731796550.585,-858.887,360.840,0.977,752.441,0.000
1731796550.589,498.047,-1000.000,-28.320,857.910,0.000
1731796550.593,-1000.000,-613.770,-33.691,-891.602,0.000
1731796550.597,-617.676,984.375,-6.348,-979.980,0.000
1731796550.601,967.773,690.430,-6.348,708.496,0.000
1731796550.605,942.383,-916.504,-19.531,-971.191,0.000
1731796550.609,-708.008,-972.656,-28.809,-678.711,0.000
1731796550.613,-1000.000,716.797,-20.020,-1000.000,0.000
1731796550.617,709.473,946.289,0.000,609.375,0.000
1731796550.620,-974.609,-771.973,-6.836,-907.715,0.000
1731796550.624,-650.391,-1000.000,-22.949,-365.234,0.000
1731796550.628,-1000.000,581.055,-17.090,-1000.000,0.000
1731796550.632,452.148,-853.516,3.418,-399.414,0.000
1731796550.636,-828.125,-343.750,-7.324,-991.211,0.000
1731796550.640,-198.242,-1000.000,-29.785,345.703,0.000
1731796550.644,-1000.000,303.223,-33.691,-1000.000,0.000
1731796550.648,-127.441,-798.828,-19.043,-791.504,0.000
1731796550.652,-867.188,188.965,-11.230,817.383,0.000
1731796550.656,605.957,-1000.000,-22.461,924.316,0.000
1731796550.660,-961.914,-306.641,-25.879,-782.715,0.000
1731796550.663,-900.391,-965.820,-16.113,-1000.000,0.000
1731796550.667,781.250,790.039,-16.602,677.246,0.000
1731796550.671,986.816,-785.156,-30.762,972.168,0.000
1731796550.675,-716.309,-947.266,-42.480,-617.188,0.000
1731796550.679,-1000.000,746.582,-27.344,-1000.000,0.000
1731796550.683,636.719,-945.801,-14.160,-133.301,0.000
1731796550.687,-936.035,-579.102,-20.508,-955.078,0.000
1731796550.691,-585.938,-1000.000,-39.062,-143.555,0.000
1731796550.695,-1000.000,544.922,-38.086,-1000.000,0.000
1731796550.699,342.285,-944.336,-18.066,-315.430,0.000
1731796550.702,-797.363,-294.922,-22.949,-976.074,0.000
1731796550.706,452.148,-856.934,-41.504,854.980,0.000
1731796550.710,-1000.000,-400.391,-39.551,-766.602,0.000
1731796550.714,-589.844,913.574,-19.531,-1000.000,0.000
1731796550.718,-970.703,541.992,-13.184,716.797,0.000
1731796550.722,775.391,-1000.000,-23.438,-1000.000,0.000
1731796550.726,-914.551,-798.340,-37.598,-734.375,0.000
1731796550.730,-876.465,825.195,-24.414,-1000.000,0.000
1731796550.734,829.590,726.074,-7.812,665.527,0.000
1731796550.738,990.234,-774.414,-14.648,-921.875,0.000
1731796550.742,-708.984,-946.289,-30.273,-507.324,0.000
1731796550.745,-1000.000,568.848,-25.391,-1000.000,0.000
1731796550.749,636.719,-828.613,-11.719,219.238,0.000
1731796550.753,-863.770,-144.531,-9.277,-810.547,0.000
1731796550.757,-436.523,-1000.000,-24.414,161.621,0.000
1731796550.761,-1000.000,258.301,-30.273,-1000.000,0.000
1731796550.765,363.770,-806.152,-4.395,-364.746,0.000
1731796550.769,-790.527,74.707,5.371,-939.453,0.000
1731796550.773,332.031,-1000.000,-7.812,804.199,0.000
1731796550.777,-1000.000,-440.918,-16.602,-818.848,0.000
1731796550.781,-530.273,992.676,-14.160,-982.910,0.000
1731796550.785,-988.770,897.949,-8.789,731.934,0.000
1731796550.788,878.906,-741.211,-17.090,-988.281,0.000
1731796550.792,-795.410,-982.910,-34.668,-713.867,0.000
1731796550.796,-919.922,768.555,-21.484,-1000.000,0.000
1731796550.800,817.383,962.891,-4.395,654.785,0.000
1731796550.804,994.141,-750.000,-12.207,-896.973,0.000
1731796550.808,-710.449,-1000.000,-31.738,-439.453,0.000
1731796550.812,-1000.000,610.840,-33.691,-1000.000,0.000
1731796550.816,612.793,-908.691,-15.137,145.996,0.000
1731796550.820,-831.055,-431.152,-11.719,-798.828,0.000
1731796550.824,-354.004,-1000.000,-37.109,300.293,0.000
1731796550.827,-1000.000,133.301,-38.086,-1000.000,0.000
1731796550.831,366.211,-959.961,-11.719,-165.527,0.000
1731796550.835,-782.715,-311.035,-5.371,-877.441,0.000
1731796550.839,521.484,-1000.000,-22.949,856.445,0.000
1731796550.843,-982.422,-617.188,-39.062,-743.164,0.000
1731796550.847,-408.203,886.230,-20.508,-879.395,0.000
1731796550.851,-925.781,344.238,-2.441,858.398,0.000
1731796550.855,894.043,-1000.000,-21.484,999.512,0.000
1731796550.859,-708.008,-857.910,-41.504,-684.570,0.000
1731796550.863,-1000.000,732.910,-24.902,-1000.000,0.000
1731796550.867,737.793,968.262,-8.789,627.441,0.000
1731796550.870,-979.980,-753.418,-13.672,-855.469,0.000
1731796550.874,-679.199,-1000.000,-31.250,-325.684,0.000
1731796550.878,-1000.000,628.906,-31.250,-1000.000,0.000
1731796550.882,552.734,-896.973,-10.742,143.555,0.000
1731796550.886,-839.844,-479.492,-1.465,-812.012,0.000
1731796550.890,-242.676,-1000.000,-11.230,466.797,0.000
1731796550.894,-1000.000,407.715,-22.461,-1000.000,0.000
1731796550.898,-43.457,-900.879,-7.324,-677.246,0.000
1731796550.902,-842.285,-296.875,-3.906,964.355,0.000
1731796550.906,427.246,-1000.000,-23.438,850.586,0.000
1731796550.910,-1000.000,-520.996,-30.762,-802.246,0.000
1731796550.913,-910.645,922.363,-24.414,-1000.000,0.000
1731796550.917,731.934,899.414,-22.461,636.230,0.000
1731796550.921,979.980,-761.230,-24.414,-985.840,0.000
1731796550.925,-739.258,-1000.000,-31.250,-624.512,0.000
1731796550.929,-1000.000,689.941,-22.461,-1000.000,0.000
1731796550.933,650.391,-947.754,-10.742,226.074,0.000
1731796550.937,-979.980,-609.375,-31.738,-862.793,0.000
1731796550.941,-624.512,-1000.000,-53.711,-130.371,0.000
1731796550.945,-1000.000,471.680,-44.434,-1000.000,0.000
1731796550.949,283.691,-827.148,-22.461,-453.613,0.000
1731796550.952,-851.074,-174.316,-16.602,-980.469,0.000
1731796550.956,-172.852,-1000.000,-29.785,542.969,0.000
1731796550.960,-1000.000,-75.684,-36.621,-1000.000,0.000
1731796550.964,-459.473,-877.441,-25.391,-899.414,0.000
1731796550.968,0.000,380.859,0.000,0.000,0.000
1731796550.972,0.000,-1000.000,0.000,0.000,0.000
1731796550.976,0.000,-766.602,0.000,0.000,0.000
1731796550.980,0.000,867.676,0.000,0.000,0.000
1731796550.984,0.000,812.988,0.000,0.000,0.000
1731796550.988,0.000,-766.602,0.000,0.000,0.000
1731796550.992,0.000,-991.211,0.000,0.000,0.000
1731796550.995,0.000,601.562,0.000,0.000,0.000
1731796550.999,0.000,-946.777,0.000,0.000,0.000
